1,6,0,0.571,1.619,0.0,6,335.598,0.0,0.006,0.032
2,6,0,0.905,3.952,0.002,11,306.893,0.0,0.011,0.015
3,6,0,1.667,7.333,0.005,17,253.366,0.0,0.018,0.004
4,5,0,2.048,10.381,0.008,22,216.755,0.0,0.024,0.001
5,4,0,2.333,11.19,0.01,25,205.658,0.0,0.024,0.001
6,4,0,2.524,11.714,0.01,29,202.212,0.038,0.026,0.001
7,4,0,2.619,13.667,0.012,32,198.449,0.09,0.029,0.001
8,3,0,2.81,15.286,0.014,34,195.311,0.174,0.032,0.001
9,1,0,2.81,16.381,0.017,34,194.893,0.188,0.033,0.001
10,5,0,3.095,21.19,0.024,38,182.612,0.254,0.04,0.001
11,8,0,3.667,30.095,0.033,46,154.248,0.675,0.057,0.0
12,7,0,4.238,34.81,0.042,50,144.022,0.712,0.063,0.0
13,2,0,4.333,34.0,0.045,49,130.096,0.631,0.057,0.0
14,3,0,4.333,36.238,0.046,52,116.93,0.853,0.063,0.0
15,4,0,4.429,36.238,0.044,55,110.879,0.96,0.065,0.0
16,6,0,4.524,40.19,0.048,61,110.393,1.069,0.073,0.0
17,6,0,4.905,42.762,0.053,66,107.418,1.144,0.075,0.0
18,2,0,5.048,43.19,0.053,67,101.83,1.21,0.076,0.0
19,8,0,5.286,46.857,0.056,74,103.647,1.411,0.085,0.0
20,4,0,5.476,50.095,0.061,78,101.645,1.551,0.09,0.0
21,11,0,5.952,58.905,0.073,88,89.169,2.423,0.104,0.0
22,4,0,6.429,61.571,0.079,90,82.622,2.698,0.106,0.0
23,8,0,6.714,64.905,0.084,97,80.304,2.991,0.112,0.0
24,0,0,6.714,64.905,0.084,97,80.304,2.991,0.112,0.0
25,6,0,6.524,65.19,0.081,103,83.626,3.004,0.116,0.0
26,6,0,6.81,67.19,0.085,106,79.14,3.311,0.119,0.0
27,1,0,6.905,67.81,0.086,107,78.497,3.333,0.119,0.0
28,7,0,7.476,74.81,0.097,112,69.638,4.27,0.131,0.0
29,8,0,7.952,83.19,0.108,120,62.123,5.188,0.146,0.0
30,3,0,8.238,89.619,0.123,122,59.363,5.746,0.152,0.0
31,1,0,8.333,89.143,0.125,119,59.383,5.752,0.149,0.0
32,3,0,8.524,96.048,0.14,122,56.185,6.156,0.156,0.0
33,4,0,9.286,106.857,0.173,124,53.209,6.738,0.158,0.0
34,3,0,9.429,107.429,0.17,126,48.045,7.411,0.164,0.0
35,5,0,9.81,111.667,0.182,127,47.716,7.777,0.166,0.0
36,3,0,10.0,112.048,0.181,129,47.151,8.08,0.167,0.0
37,2,0,10.0,112.048,0.18,129,46.776,8.007,0.168,0.0
38,6,0,10.381,117.143,0.188,134,43.192,9.056,0.178,0.001
39,3,0,10.381,121.762,0.201,136,42.59,9.244,0.182,0.001
40,4,0,10.429,123.095,0.202,139,42.526,9.214,0.185,0.001
41,7,0,10.714,128.095,0.208,146,40.853,10.264,0.197,0.001
42,2,0,10.714,128.095,0.207,148,40.739,10.32,0.198,0.001
43,8,0,11.19,128.0,0.207,152,39.504,10.817,0.199,0.001
44,6,0,11.762,128.667,0.206,154,36.367,11.402,0.203,0.001
45,6,0,11.476,129.714,0.202,159,36.212,11.597,0.21,0.001
46,5,0,11.952,131.81,0.204,163,35.016,12.31,0.216,0.001
47,5,0,12.143,132.714,0.201,167,33.921,12.938,0.222,0.001
48,8,0,12.048,135.429,0.203,174,34.796,13.461,0.23,0.002
49,2,0,12.238,135.524,0.203,173,33.09,13.645,0.23,0.002
50,3,0,12.048,136.0,0.202,176,33.183,13.705,0.233,0.002
51,0,0,12.048,136.0,0.204,174,34.18,13.754,0.231,0.002
52,6,0,12.524,138.952,0.201,178,32.024,15.545,0.244,0.002
53,6,0,13.286,141.524,0.205,181,29.161,16.744,0.249,0.003
54,5,0,13.762,142.571,0.205,183,28.412,17.61,0.253,0.003
55,8,0,14.048,148.238,0.214,189,26.756,18.318,0.264,0.004
56,4,0,14.143,149.286,0.218,189,26.578,18.211,0.264,0.004
57,3,0,14.333,149.571,0.219,189,26.347,18.293,0.264,0.004
58,8,0,14.619,154.905,0.233,194,24.445,19.551,0.269,0.004
59,3,0,14.571,155.238,0.238,190,24.599,18.881,0.265,0.004
60,6,0,15.238,163.571,0.264,192,23.189,20.996,0.272,0.005
61,9,0,15.905,179.571,0.306,197,20.61,22.75,0.286,0.008
62,9,0,16.381,186.762,0.324,203,19.518,24.514,0.297,0.01
63,6,0,16.667,190.667,0.328,208,18.593,26.95,0.308,0.012
64,8,0,17.524,196.333,0.344,211,17.7,27.882,0.317,0.018
65,3,0,17.619,193.667,0.338,211,18.187,27.73,0.315,0.018
66,3,0,17.524,194.476,0.339,212,18.143,28.359,0.317,0.018
67,5,0,18.143,195.619,0.342,215,17.598,29.537,0.321,0.023
68,7,0,18.19,195.81,0.348,214,18.239,29.076,0.317,0.022
69,4,0,18.667,195.81,0.344,216,17.437,29.763,0.321,0.026
70,5,0,18.857,196.19,0.342,218,17.172,29.876,0.325,0.029
71,7,0,19.143,201.0,0.359,224,16.679,31.044,0.33,0.034
72,2,0,19.429,202.714,0.367,222,16.145,32.094,0.329,0.036
73,4,0,19.143,202.333,0.363,225,16.366,31.459,0.331,0.034
74,2,0,19.333,202.476,0.369,223,16.254,31.264,0.326,0.033
75,2,0,19.905,202.476,0.369,221,15.89,32.041,0.326,0.039
76,4,0,20.095,203.333,0.369,223,15.671,32.072,0.329,0.043
77,6,0,19.762,203.333,0.364,227,15.756,32.227,0.334,0.042
78,5,0,20.143,203.333,0.366,226,15.452,32.801,0.333,0.046
79,7,0,20.714,207.81,0.38,230,15.011,34.133,0.339,0.058
80,7,0,20.714,208.381,0.376,235,14.764,34.911,0.346,0.063
81,6,0,20.905,210.857,0.376,240,14.426,36.155,0.356,0.076
82,6,0,21.0,214.333,0.384,245,14.061,36.834,0.364,0.087
83,6,0,20.81,214.333,0.388,246,14.25,35.803,0.359,0.076
84,10,0,21.286,216.095,0.387,255,13.525,36.79,0.366,0.095
85,4,0,21.381,215.619,0.388,256,13.462,36.316,0.363,0.093
86,6,0,21.381,219.143,0.398,258,12.796,37.081,0.37,0.1
87,6,0,21.381,220.286,0.407,256,13.086,36.912,0.366,0.096
88,8,0,21.619,225.476,0.426,262,12.646,37.33,0.373,0.111
89,4,0,22.0,228.048,0.435,261,12.43,38.399,0.376,0.128
90,4,0,21.81,228.048,0.437,260,12.729,37.78,0.375,0.121
91,2,0,22.19,231.381,0.448,260,12.236,39.624,0.377,0.136
92,7,0,22.0,233.143,0.451,265,12.018,39.91,0.382,0.136
93,11,0,22.857,240.095,0.468,273,10.741,44.682,0.399,0.201
94,7,0,22.952,242.286,0.471,279,10.49,45.96,0.407,0.225
95,4,0,23.905,244.524,0.489,275,10.268,46.537,0.4,0.261
96,4,0,24.095,245.238,0.492,277,10.179,46.823,0.402,0.276
97,3,0,24.571,245.238,0.493,273,9.933,48.492,0.4,0.299
98,8,0,24.762,245.81,0.495,276,10.003,48.021,0.4,0.314
99,3,0,25.095,248.19,0.508,271,9.639,48.315,0.399,0.331
100,4,0,24.905,245.667,0.493,273,9.649,48.847,0.4,0.32
101,4,0,24.714,246.714,0.496,273,9.57,49.164,0.402,0.314
102,3,0,25.0,249.429,0.508,273,9.404,50.877,0.403,0.335
103,8,0,25.381,254.048,0.521,277,8.974,53.07,0.412,0.389
104,7,0,25.571,255.333,0.524,280,8.755,53.84,0.417,0.419
105,5,0,25.857,258.048,0.545,277,8.797,52.698,0.412,0.425
106,3,0,25.952,258.048,0.549,278,8.826,52.745,0.408,0.418
107,3,0,25.952,258.048,0.546,278,8.753,53.394,0.412,0.429
108,7,0,26.524,258.429,0.548,279,8.668,54.996,0.411,0.47
109,5,0,27.19,258.905,0.551,280,8.657,55.397,0.41,0.518
110,3,0,27.286,258.905,0.549,281,8.638,55.309,0.412,0.531
111,5,0,27.286,259.905,0.554,284,8.43,55.029,0.412,0.533
112,8,0,27.857,264.048,0.567,288,8.021,59.795,0.422,0.607
113,3,0,28.143,264.048,0.573,286,7.997,59.366,0.416,0.608
114,6,0,27.952,264.952,0.571,288,7.938,59.135,0.421,0.61
115,9,0,28.476,272.381,0.591,295,7.599,62.35,0.433,0.685
116,3,0,28.762,274.238,0.603,294,7.674,62.147,0.427,0.687
117,7,0,28.762,275.19,0.589,297,7.592,61.773,0.438,0.72
118,12,0,28.0,275.19,0.578,306,7.737,60.433,0.45,0.707
119,7,0,28.429,276.095,0.581,310,7.599,62.393,0.453,0.742
120,5,0,28.619,280.0,0.603,314,7.438,64.69,0.459,0.77
121,6,0,29.095,282.524,0.614,317,7.254,65.613,0.464,0.805
122,2,0,29.19,282.524,0.613,318,7.125,65.703,0.465,0.811
123,4,0,29.476,282.524,0.616,317,7.173,65.677,0.463,0.82
124,2,0,29.762,282.524,0.621,314,7.214,65.414,0.456,0.818
125,3,0,29.857,285.0,0.629,314,7.127,65.829,0.459,0.829
126,6,0,30.238,285.0,0.637,315,6.966,66.398,0.458,0.842
127,8,0,30.429,288.476,0.65,322,6.686,69.278,0.467,0.866
128,10,0,30.048,288.476,0.649,325,6.679,69.262,0.468,0.854
129,6,0,30.429,289.619,0.65,328,6.383,71.276,0.474,0.876
130,2,0,30.619,291.476,0.656,326,6.345,71.53,0.475,0.884
131,4,0,30.238,293.0,0.66,330,6.333,71.753,0.479,0.877
132,5,0,30.619,295.238,0.666,331,6.145,73.563,0.48,0.89
133,6,0,31.048,303.905,0.665,332,6.135,74.656,0.481,0.904
134,4,0,31.048,306.0,0.668,334,6.049,75.055,0.483,0.907
135,8,0,31.524,306.333,0.674,338,5.814,77.275,0.486,0.922
136,2,0,32.0,304.762,0.677,335,5.983,76.322,0.475,0.92
137,5,0,31.905,307.905,0.685,339,5.862,76.313,0.481,0.925
138,8,0,31.905,307.905,0.682,341,5.912,76.811,0.485,0.928
139,6,0,31.714,307.905,0.68,344,5.872,75.618,0.489,0.928
140,4,0,32.143,311.952,0.693,342,5.77,76.431,0.489,0.937
141,4,0,32.619,311.952,0.699,339,5.783,75.207,0.481,0.938
142,3,0,32.143,311.952,0.699,339,5.892,74.073,0.481,0.929
143,8,0,32.524,313.667,0.705,343,5.639,77.147,0.492,0.946
144,2,0,33.0,317.857,0.712,343,5.383,79.823,0.494,0.953
145,1,0,33.048,317.857,0.713,342,5.388,79.66,0.492,0.953
146,0,0,33.238,317.857,0.715,338,5.412,79.213,0.49,0.954
147,2,0,33.429,319.714,0.714,336,5.473,78.909,0.488,0.955
148,8,0,33.524,319.143,0.716,339,5.415,78.715,0.49,0.958
149,6,0,34.0,319.143,0.711,341,5.175,80.934,0.494,0.965
150,5,0,33.381,317.905,0.714,339,5.362,79.492,0.489,0.955
151,4,0,33.476,317.905,0.712,342,5.177,80.709,0.491,0.958
152,5,0,33.381,317.905,0.717,338,5.303,81.058,0.483,0.951
153,9,0,33.238,327.571,0.715,344,5.046,82.466,0.494,0.956
154,5,0,33.333,327.571,0.708,349,4.793,83.895,0.506,0.964
155,4,0,33.381,324.143,0.702,343,5.077,82.397,0.494,0.958
156,4,0,33.381,324.143,0.7,346,4.939,83.158,0.501,0.962
157,6,0,33.19,325.571,0.705,349,4.759,83.259,0.51,0.964
158,6,0,33.0,325.571,0.7,353,4.668,84.249,0.518,0.966
159,7,0,32.905,328.952,0.71,358,4.495,86.608,0.525,0.968
160,7,0,32.905,332.19,0.731,361,4.351,87.619,0.533,0.972
161,5,0,33.19,332.476,0.731,359,4.346,87.682,0.532,0.974
