113,466,64.39715070535632,7,21
114,469,42.0819432616189,19,240
119,482,35.27723454961554,0,441
131,491,0,-1,0
132,490,0,-1,0
140,502,35.528394437586144,12,73
141,516,0,-1,0
142,514,0,-1,0
144,512,0,-1,0
145,510,0,-1,0
146,506,0,-1,0
147,503,0,-1,0
148,503,0,-1,0
149,507,35.296254446972284,16,339
156,519,0,-1,0
157,521,0,-1,0
159,520,0,-1,0
161,525,35.635337613842836,5,429
167,534,0,-1,0
169,543,0,-1,0
173,541,0,-1,0
174,543,0,-1,0
175,553,35.353223625868395,0,468
176,547,0,-1,0
178,555,0,-1,0
179,551,0,-1,0
182,547,0,-1,0
183,549,0,-1,0
184,546,0,-1,0
185,557,0,-1,0
186,570,0,-1,0
187,569,0,-1,0
188,573,0,-1,0
189,570,0,-1,0
190,566,0,-1,0
192,564,0,-1,0
194,570,0,-1,0
195,565,0,-1,0
196,566,35.10823396201809,9,197
197,562,0,-1,0
202,565,36.4660167036474,4,309
203,568,0,-1,0
205,564,0,-1,0
206,569,0,-1,0
207,574,35.53150590055222,22,315
209,566,0,-1,0
210,572,0,-1,0
211,581,0,-1,0
215,580,36.599292523040106,23,135
216,579,0,-1,0
217,583,0,-1,0
223,577,0,-1,0
224,573,0,-1,0
225,566,0,-1,0
231,561,0,-1,0
233,562,0,-1,0
235,557,0,-1,0
236,559,0,-1,0
237,563,0,-1,0
238,564,0,-1,0
241,561,0,-1,0
242,560,0,-1,0
243,554,36.92973635304756,7,8
244,549,0,-1,0
245,547,0,-1,0
246,551,36.34192152948367,10,352
247,554,0,-1,0
252,555,0,-1,0
253,557,0,-1,0
254,559,0,-1,0
255,559,0,-1,0
256,563,0,-1,0
259,559,0,-1,0
260,556,0,-1,0
261,557,0,-1,0
266,551,35.83552764808928,19,37
267,563,0,-1,0
268,566,36.3587560197422,1,463
274,575,0,-1,0
277,593,0,-1,0
278,590,35.03947438528928,2,562
282,599,0,-1,0
284,599,0,-1,0
285,602,0,-1,0
287,600,0,-1,0
290,607,0,-1,0
292,609,0,-1,0
293,606,0,-1,0
294,612,0,-1,0
296,618,0,-1,0
300,607,0,-1,0
302,608,0,-1,0
304,602,0,-1,0
306,597,35.593382358646494,13,243
307,602,0,-1,0
308,604,0,-1,0
309,597,0,-1,0
310,601,0,-1,0
312,596,0,-1,0
314,591,0,-1,0
321,592,0,-1,0
323,601,41.42364383459679,25,13
324,602,0,-1,0
325,603,0,-1,0
327,598,0,-1,0
329,599,35.75671608057635,26,334
334,598,0,-1,0
335,596,0,-1,0
336,594,0,-1,0
337,592,0,-1,0
338,586,0,-1,0
340,579,35.14628148828572,27,225
342,584,39.25239571425351,26,209
343,581,0,-1,0
345,583,0,-1,0
350,590,0,-1,0
353,584,36.94398558892715,9,468
355,596,0,-1,0
369,592,0,-1,0
372,585,0,-1,0
375,580,0,-1,0
378,589,0,-1,0
380,582,35.411249305613524,23,340
383,580,0,-1,0
384,576,0,-1,0
385,572,0,-1,0
386,575,0,-1,0
387,574,0,-1,0
388,565,0,-1,0
389,573,0,-1,0
391,578,0,-1,0
392,576,35.869314913256204,5,112
396,571,0,-1,0
397,579,0,-1,0
400,570,0,-1,0
404,565,0,-1,0
406,567,0,-1,0
407,567,0,-1,0
408,572,0,-1,0
409,563,0,-1,0
410,564,0,-1,0
411,564,0,-1,0
412,565,0,-1,0
413,554,0,-1,0
416,560,0,-1,0
419,568,41.834432426222065,1,220
426,537,0,-1,0
434,564,35.295164894565175,22,210
436,570,0,-1,0
438,575,0,-1,0
443,572,0,-1,0
444,572,0,-1,0
451,558,56.370960649021924,5,400
454,551,0,-1,0
455,556,0,-1,0
459,552,0,-1,0
461,560,0,-1,0
462,555,0,-1,0
464,573,0,-1,0
465,575,0,-1,0
467,578,36.86423855152381,14,376
471,589,35.20234469249283,1,482
472,587,57.21293304086345,21,47
473,595,0,-1,0
476,603,0,-1,0
479,607,40.23241959834493,24,69
480,616,36.61574755908293,8,522
481,610,35.00053500405639,28,49
483,613,0,-1,0
488,623,58.121625101143565,20,57
489,627,0,-1,0
496,627,35.3099802964486,23,210
500,622,37.051644442582216,0,1
501,630,0,-1,0
502,619,0,-1,0
503,622,0,-1,0
506,615,37.749860575352244,4,409
507,620,0,-1,0
508,631,0,-1,0
512,608,42.01589967058081,14,27
513,614,0,-1,0
514,610,0,-1,0
515,604,0,-1,0
516,609,0,-1,0
