182,458,20.64869483820891,13,316
230,482,20.269679138857427,19,461
249,482,0,-1,0
250,487,0,-1,0
281,479,20.05683814855888,18,233
361,488,20.036429922977632,28,267
394,512,0,-1,0
395,511,0,-1,0
399,510,0,-1,0
401,511,0,-1,0
402,512,0,-1,0
405,511,0,-1,0
411,511,0,-1,0
412,504,0,-1,0
414,516,0,-1,0
415,520,0,-1,0
417,520,0,-1,0
420,517,21.37721246690937,26,449
431,530,0,-1,0
437,543,0,-1,0
442,564,0,-1,0
444,567,0,-1,0
446,563,0,-1,0
451,549,0,-1,0
453,543,0,-1,0
454,546,0,-1,0
456,547,0,-1,0
457,541,0,-1,0
459,536,0,-1,0
466,535,20.49452509145989,2,532
496,548,0,-1,0
504,555,0,-1,0
506,553,0,-1,0
510,555,0,-1,0
513,552,0,-1,0
514,549,0,-1,0
515,555,0,-1,0
516,557,0,-1,0
517,553,0,-1,0
518,554,0,-1,0
519,551,0,-1,0
521,544,0,-1,0
524,537,0,-1,0
529,528,20.236768720319517,25,418
554,557,0,-1,0
555,550,0,-1,0
556,552,0,-1,0
557,552,0,-1,0
559,554,0,-1,0
564,551,0,-1,0
567,554,0,-1,0
568,552,0,-1,0
569,549,20.683992582239043,13,518
606,570,0,-1,0
607,573,0,-1,0
613,583,0,-1,0
617,574,0,-1,0
618,572,0,-1,0
627,549,20.09992862398991,13,362
654,540,0,-1,0
656,534,0,-1,0
668,549,0,-1,0
672,536,20.01404986861786,23,477
700,545,0,-1,0
701,552,0,-1,0
704,542,0,-1,0
705,547,0,-1,0
706,540,0,-1,0
711,536,0,-1,0
715,540,20.414350706317293,9,456
744,582,0,-1,0
745,582,0,-1,0
746,574,0,-1,0
747,577,0,-1,0
750,576,0,-1,0
751,580,0,-1,0
754,575,0,-1,0
755,569,0,-1,0
758,560,0,-1,0
762,562,0,-1,0
769,545,0,-1,0
771,556,0,-1,0
772,561,0,-1,0
776,552,0,-1,0
781,546,20.284135743764963,10,464
810,545,0,-1,0
817,547,0,-1,0
831,521,20.562849197028882,27,410
849,542,0,-1,0
857,534,0,-1,0
869,528,0,-1,0
871,515,22.10716513850113,2,439
906,559,0,-1,0
911,554,0,-1,0
916,545,0,-1,0
923,544,0,-1,0
925,536,0,-1,0
927,544,0,-1,0
928,538,0,-1,0
929,545,0,-1,0
930,544,0,-1,0
931,544,0,-1,0
936,532,20.4477184475883,13,412
959,527,0,-1,0
970,531,0,-1,0
974,528,0,-1,0
979,533,20.71958552599169,6,497
995,568,0,-1,0
996,567,0,-1,0
