27,8,0,8.285714,97.666667,0.124452,119,55.275548,6.449322,0.173972,0.554037,44,0,4.2E-4
28,6,0,8.47619,100.857143,0.125125,125,53.093409,7.363532,0.183442,0.565242,29,0,4.77E-4
29,3,0,8.47619,102.047619,0.126581,127,52.108149,7.758942,0.185877,0.570433,14,0,4.79E-4
30,3,0,8.380952,102.666667,0.125451,130,52.314082,7.808451,0.188582,0.56787,13,0,4.87E-4
31,5,0,9.047619,103.142857,0.129073,130,47.377703,8.357956,0.186959,0.577169,18,0,4.97E-4
32,8,0,9.428571,110.571429,0.146036,137,43.726928,8.620136,0.195346,0.622129,36,0,5.62E-4
33,3,0,9.904762,115.47619,0.157107,139,41.175374,9.26291,0.200081,0.658997,14,0,6.43E-4
34,4,0,10.285714,120.190476,0.169721,143,39.304715,9.944123,0.203598,0.693316,13,0,7.17E-4
35,6,0,10.857143,126.571429,0.182975,148,37.035185,10.894102,0.213745,0.725752,39,0,9.23E-4
36,3,0,10.857143,127.047619,0.180518,151,36.390015,11.367475,0.217668,0.720213,11,0,9.58E-4
37,9,0,11.428571,127.047619,0.169347,157,35.480045,12.926545,0.228355,0.69934,29,0,0.001301
38,0,0,11.619048,127.047619,0.173916,154,35.317171,12.633375,0.224026,0.712978,0,0,0.001288
39,6,0,12.190476,127.714286,0.175528,157,34.886844,13.187977,0.224973,0.724397,30,0,0.001538
40,2,0,12.095238,128.571429,0.174572,159,35.011683,13.193106,0.228626,0.721756,7,0,0.001583
41,2,0,12.095238,128.571429,0.173904,161,34.694693,13.338051,0.229302,0.721578,2,0,0.001582
42,3,0,12.190476,128.571429,0.175582,162,35.159806,13.306276,0.227949,0.727963,5,0,0.001622
43,7,0,12.095238,124.666667,0.154272,168,35.417929,13.797438,0.233766,0.683371,27,0,0.00173
44,7,0,12.190476,127.809524,0.159818,173,37.552731,14.430251,0.239719,0.698981,34,0,0.002088
45,4,0,12.571429,130.809524,0.172817,175,35.785182,15.135267,0.238231,0.73456,9,0,0.00217
46,8,0,12.809524,133.47619,0.175241,180,34.209896,15.339338,0.24513,0.736651,34,0,0.002456
47,3,0,13.095238,133.714286,0.173777,179,31.519493,15.503441,0.247024,0.736952,15,0,0.002527
48,10,0,13.571429,141.619048,0.188461,187,28.736802,16.460852,0.261228,0.77283,57,0,0.003296
49,8,0,14.52381,151.380952,0.216621,192,24.593405,19.511265,0.270022,0.844301,36,0,0.004402
50,2,0,15.095238,151.380952,0.223391,190,23.836219,19.865554,0.26434,0.864163,8,0,0.004716
51,7,0,15.190476,152.095238,0.217778,196,23.482188,20.497995,0.27151,0.856295,30,0,0.005335
52,4,0,15.190476,152.238095,0.219652,198,23.226194,20.738834,0.270969,0.858537,12,0,0.005249
53,6,0,15.666667,153.47619,0.220491,202,22.270034,22.074357,0.275027,0.858599,21,0,0.006259
54,2,0,15.571429,154.047619,0.221502,203,22.237269,21.845145,0.276245,0.859121,9,0,0.00618
55,5,0,16.047619,157.380952,0.235551,204,21.777706,22.011613,0.27665,0.891395,27,0,0.007097
56,6,0,16.047619,158.428571,0.232876,209,21.52811,22.292116,0.282197,0.88514,27,0,0.007637
57,5,0,16.47619,161.142857,0.239259,212,20.899392,23.192751,0.286391,0.90234,17,0,0.009083
58,5,0,16.952381,162.952381,0.238677,215,19.868556,25.070244,0.293831,0.90253,31,0,0.011344
59,7,0,17.238095,164.47619,0.240237,218,19.473503,25.929005,0.296807,0.909363,34,0,0.012774
60,8,0,17.619048,167.142857,0.244843,224,18.936358,26.138423,0.301677,0.925693,35,0,0.015151
61,1,0,17.809524,168.761905,0.256668,221,18.914919,26.041859,0.297484,0.953613,8,0,0.015102
62,6,0,17.619048,168.952381,0.251353,225,18.528824,26.176021,0.302354,0.939945,28,0,0.0151
63,6,0,17.52381,169.380952,0.249117,228,18.627397,26.35427,0.306142,0.935998,27,0,0.015546
64,5,0,18.0,171.666667,0.252455,231,18.119202,27.3832,0.311959,0.940627,30,0,0.019256
65,3,0,18.0,171.666667,0.251009,230,18.113662,27.576232,0.313041,0.92866,13,0,0.019558
66,7,0,18.095238,173.047619,0.255439,235,17.946267,27.903852,0.314394,0.935855,24,0,0.020423
67,3,0,18.380952,175.047619,0.263139,235,17.685374,29.385805,0.314665,0.963064,11,0,0.022184
68,6,0,19.238095,181.52381,0.282901,238,16.778147,30.051593,0.318588,1.001121,24,0,0.029584
69,6,0,19.714286,189.0,0.302806,242,15.731441,32.344757,0.328328,1.039192,40,0,0.037962
70,5,0,20.190476,191.904762,0.310244,244,15.032008,33.242646,0.333198,1.049095,26,0,0.04587
71,8,0,20.571429,193.0,0.304574,252,14.374129,34.859003,0.342668,1.042436,34,0,0.057443
72,8,0,20.857143,199.238095,0.32191,257,14.048056,35.87691,0.34835,1.067746,32,0,0.066895
73,5,0,20.571429,200.52381,0.331396,257,14.179175,35.49136,0.346726,1.086224,26,0,0.060415
74,6,0,20.666667,202.142857,0.336391,258,13.997745,35.73829,0.348755,1.0941,17,0,0.063538
75,7,0,20.52381,204.47619,0.341158,262,13.87813,35.873417,0.353761,1.097297,35,0,0.065074
76,5,0,20.428571,204.47619,0.337237,264,13.427351,36.666191,0.357955,1.085471,22,0,0.066143
77,5,0,20.428571,204.47619,0.335449,266,13.249521,36.400339,0.360119,1.079305,19,0,0.067777
78,5,0,20.904762,204.52381,0.339352,268,13.02222,36.870456,0.357143,1.091687,12,0,0.074169
79,3,0,20.904762,205.666667,0.340261,268,12.916574,36.478882,0.361066,1.089323,20,0,0.078002
80,3,0,20.809524,206.761905,0.342218,271,12.889172,37.202474,0.364177,1.088156,12,0,0.079118
81,2,0,20.47619,206.761905,0.349977,269,13.170231,35.868077,0.357143,1.089788,4,0,0.065795
82,3,0,20.952381,208.428571,0.360059,269,12.872243,36.071839,0.354978,1.114358,14,0,0.072664
83,8,0,20.761905,210.666667,0.364751,275,12.875298,36.651285,0.36066,1.118595,28,0,0.074349
84,2,0,20.761905,210.952381,0.366826,275,12.876111,36.754285,0.36066,1.122294,9,0,0.07435
85,6,0,20.571429,212.904762,0.365636,279,12.621506,37.924187,0.369589,1.108741,26,0,0.078895
86,5,0,20.571429,214.190476,0.364447,282,12.298863,39.013547,0.375541,1.100382,28,0,0.084706
87,5,0,21.142857,215.761905,0.36745,281,11.62123,41.277923,0.37987,1.112809,25,0,0.103386
88,4,0,21.333333,219.761905,0.375045,284,11.271083,42.861019,0.389881,1.114853,28,0,0.123011
89,9,0,22.047619,225.333333,0.390427,291,10.487957,45.61999,0.399486,1.137083,31,0,0.164489
90,5,0,22.428571,226.190476,0.394692,292,10.246094,46.157162,0.400298,1.152416,18,0,0.182075
91,3,0,22.952381,226.761905,0.400731,290,10.145715,46.661717,0.397051,1.160885,10,0,0.19936
92,5,0,23.333333,229.142857,0.406414,290,10.06244,46.806086,0.402056,1.170509,34,0,0.231443
93,5,0,23.952381,230.428571,0.412117,288,9.637408,48.157332,0.401921,1.188595,23,0,0.26442
94,5,0,24.142857,232.47619,0.418797,290,9.735707,47.65932,0.403409,1.197251,26,0,0.281215
95,5,0,24.333333,233.619048,0.424832,292,9.731273,48.004197,0.405574,1.201302,28,0,0.300029
96,1,0,24.428571,233.619048,0.427436,289,9.888176,46.68314,0.402192,1.208942,3,0,0.29686
97,5,0,24.619048,234.666667,0.429032,291,9.959057,47.061019,0.40368,1.218533,26,0,0.314637
98,3,0,25.190476,235.142857,0.429664,290,9.701193,48.430292,0.406656,1.217571,13,0,0.362444
99,5,0,25.190476,235.285714,0.428061,292,9.636316,48.739258,0.407873,1.219307,16,0,0.366118
100,5,0,25.285714,237.047619,0.428114,295,9.494599,48.941822,0.416126,1.217999,28,0,0.400878
101,4,0,25.857143,238.047619,0.430153,295,8.977511,51.441691,0.419372,1.220515,22,0,0.451995
102,7,0,25.857143,238.047619,0.427325,299,8.654706,52.077546,0.424107,1.214339,35,0,0.46674
103,4,0,26.047619,239.285714,0.437225,297,8.909665,51.223332,0.42086,1.232194,17,0,0.471674
104,4,0,26.714286,241.333333,0.448957,296,8.751636,52.72145,0.419643,1.25519,23,0,0.517817
105,5,0,26.619048,244.285714,0.463895,297,8.756383,52.810957,0.421537,1.274496,24,0,0.517434
106,4,0,26.619048,246.857143,0.475642,295,8.552136,54.22247,0.421807,1.285549,24,0,0.516748
107,2,0,27.095238,246.761905,0.479407,293,8.400685,55.335549,0.418425,1.298829,8,0,0.540045
108,8,0,27.0,246.761905,0.475483,297,8.32551,55.403292,0.423701,1.293195,40,0,0.551413
109,2,0,26.857143,246.761905,0.47719,294,8.351825,55.078917,0.421807,1.288559,10,0,0.533617
110,3,0,27.380952,245.190476,0.469455,293,8.219033,56.394872,0.42086,1.292906,19,0,0.569465
111,5,0,28.238095,248.380952,0.483559,294,7.898599,58.058083,0.423837,1.319261,25,0,0.641178
112,6,0,28.142857,248.380952,0.47708,298,7.727051,59.188913,0.429654,1.303986,37,0,0.652751
113,7,0,28.666667,248.380952,0.484985,300,7.809116,59.582038,0.423025,1.324355,20,0,0.668011
114,2,0,28.190476,248.380952,0.489225,296,8.026524,58.353903,0.419237,1.329724,8,0,0.622885
115,5,0,28.380952,248.380952,0.491129,296,8.197512,58.267557,0.416531,1.337629,18,0,0.628748
116,6,0,27.809524,249.47619,0.491602,298,8.103686,57.803881,0.421943,1.327169,25,0,0.604811
117,4,0,27.904762,249.47619,0.498235,298,8.180148,57.130747,0.415449,1.340804,6,0,0.589459
118,2,0,27.809524,249.47619,0.503582,295,8.469914,55.872898,0.41085,1.349778,13,0,0.567965
119,8,0,27.904762,250.333333,0.498189,301,8.092538,56.472677,0.423025,1.325006,44,0,0.615597
120,4,0,28.190476,250.333333,0.499034,302,8.071036,56.665039,0.422213,1.334022,18,0,0.633511
121,4,0,28.571429,250.333333,0.503589,301,8.028291,57.534608,0.418019,1.353204,19,0,0.646271
122,9,0,28.095238,251.52381,0.496112,307,7.813406,57.891698,0.430601,1.322427,54,0,0.653206
123,5,0,28.095238,252.333333,0.496825,307,7.662744,58.108597,0.434389,1.31758,18,0,0.664679
124,6,0,27.809524,252.333333,0.496783,308,7.835628,56.363347,0.433847,1.31655,25,0,0.644008
125,4,0,27.52381,253.095238,0.505235,308,8.029999,55.601962,0.43006,1.332943,16,0,0.611605
126,5,0,27.142857,253.952381,0.509472,312,8.15856,54.297577,0.431277,1.331063,15,0,0.588433
127,4,0,26.952381,253.095238,0.509069,313,8.34918,53.141866,0.427354,1.328577,13,0,0.561275
128,9,0,27.047619,262.142857,0.53749,317,7.767639,55.147532,0.4398,1.346209,41,0,0.608484
129,8,0,26.857143,262.904762,0.537861,321,7.807506,55.13794,0.44494,1.330973,41,0,0.612751
130,5,0,26.47619,263.142857,0.538118,323,7.845799,54.357012,0.447646,1.325496,20,0,0.594198
131,6,0,26.47619,263.142857,0.53022,328,7.675321,55.020275,0.456169,1.304435,34,0,0.62288
132,7,0,26.857143,265.238095,0.535262,332,7.396227,57.268444,0.465233,1.299754,34,0,0.678193
133,6,0,26.952381,268.809524,0.547733,336,7.190894,57.367809,0.471726,1.305869,27,0,0.703592
134,5,0,27.428571,270.666667,0.556702,335,7.071634,59.222221,0.470644,1.318866,18,0,0.72969
135,6,0,27.904762,271.380952,0.553513,340,6.698765,60.728542,0.477543,1.308535,28,0,0.774052
136,5,0,28.142857,270.047619,0.550658,340,6.70505,61.236141,0.473214,1.320142,20,0,0.775873
137,4,0,28.714286,270.047619,0.545891,341,6.338833,63.971244,0.478761,1.313645,18,0,0.816074
138,5,0,28.904762,269.47619,0.547736,343,6.329893,64.898405,0.474702,1.321145,18,0,0.815937
139,8,0,29.190476,270.619048,0.543473,350,6.049451,67.411212,0.484307,1.304917,31,0,0.846966
140,7,0,29.285714,270.619048,0.543169,352,6.073669,67.152939,0.484172,1.307199,25,0,0.850624
141,8,0,29.095238,273.904762,0.550974,358,6.135281,66.887846,0.49256,1.29802,36,0,0.858902
142,5,0,28.904762,273.904762,0.546825,360,6.121644,66.909832,0.496347,1.288427,18,0,0.858436
143,11,0,29.190476,277.857143,0.571075,361,5.93414,68.871173,0.497024,1.308599,39,0,0.869359
144,7,0,29.285714,277.857143,0.568273,365,5.702951,70.279959,0.503382,1.298197,43,0,0.881991
145,5,0,29.571429,278.619048,0.570726,364,5.618732,71.711041,0.505276,1.297718,27,0,0.893384
146,7,0,29.666667,278.619048,0.572629,366,5.7145,70.657591,0.503923,1.295643,24,0,0.894603
147,6,0,30.52381,283.238095,0.599059,368,5.575416,71.803643,0.505411,1.326673,31,0,0.918597
148,5,0,31.190476,283.238095,0.598762,369,5.455717,73.68628,0.507576,1.32959,22,0,0.934591
149,5,0,31.285714,284.190476,0.60595,369,5.640848,72.748295,0.506629,1.33364,24,0,0.935912
150,8,0,31.761905,284.190476,0.605536,373,5.44555,75.61091,0.510417,1.32509,34,0,0.946818
151,2,0,32.428571,283.238095,0.601384,369,5.261308,77.664809,0.508929,1.329357,8,0,0.95518
152,11,0,32.619048,288.619048,0.619786,375,4.719481,80.153621,0.52178,1.331112,55,0,0.964114
153,2,0,32.52381,288.619048,0.621106,373,4.809928,79.221712,0.519345,1.336649,10,0,0.961879
154,2,0,32.904762,288.619048,0.630102,369,4.919948,78.671475,0.50947,1.366508,5,0,0.961003
155,4,0,32.619048,290.285714,0.640678,369,4.915712,78.31328,0.507982,1.374432,16,0,0.956613
156,4,0,32.619048,291.0,0.649571,369,5.036539,78.415825,0.504735,1.385985,23,0,0.954748
157,8,0,32.809524,293.047619,0.655778,369,4.983082,77.605603,0.513663,1.373237,50,0,0.962273
158,4,0,32.952381,294.714286,0.659578,371,4.839344,78.811758,0.520292,1.36769,20,0,0.966971
159,5,0,32.952381,294.714286,0.656567,373,4.796107,78.649618,0.52151,1.364618,20,0,0.967497
160,4,0,33.142857,294.714286,0.658559,368,4.801505,78.885924,0.515152,1.37455,22,0,0.966395
161,5,0,33.52381,295.0,0.663924,364,4.818656,79.467733,0.507711,1.398577,21,0,0.966697
162,1,0,34.190476,295.0,0.668521,359,4.820546,78.833266,0.503382,1.415817,2,0,0.971034
163,3,0,34.0,295.0,0.675316,355,5.064076,77.385823,0.494318,1.4396,10,0,0.965336
164,4,0,34.285714,295.0,0.682075,350,5.141619,77.966802,0.484578,1.465755,21,0,0.963539
165,4,0,34.285714,295.0,0.682391,351,5.154794,77.434623,0.486066,1.463455,23,0,0.96432
166,4,0,34.0,294.47619,0.681382,349,5.292186,76.314642,0.480249,1.471152,17,0,0.95796
167,2,0,34.0,294.47619,0.685559,347,5.347469,75.661941,0.475514,1.4832,11,0,0.955125
168,4,0,34.095238,294.47619,0.686576,347,5.186922,78.512635,0.477137,1.490362,22,0,0.957156
169,5,0,34.285714,294.857143,0.68871,350,5.16217,78.878754,0.479302,1.48654,20,0,0.960721
170,5,0,34.285714,295.095238,0.685581,355,5.056677,79.876103,0.486472,1.465535,23,0,0.964415
171,2,0,34.095238,295.095238,0.687295,353,5.118957,79.312406,0.484307,1.468385,7,0,0.961217
172,3,0,34.380952,296.095238,0.692095,350,5.11456,79.404094,0.482008,1.487053,18,0,0.963214
173,8,0,35.238095,299.857143,0.707815,350,5.178914,80.311266,0.481466,1.512709,37,0,0.971437
174,3,0,35.714286,299.857143,0.70995,349,5.141939,80.811934,0.481196,1.517171,11,0,0.975156
175,5,0,35.238095,299.857143,0.706694,353,5.088651,81.17135,0.486066,1.498893,16,0,0.973188
176,2,0,35.333333,299.857143,0.711009,349,5.259522,79.629587,0.47849,1.516523,7,0,0.971112
177,5,0,34.571429,301.904762,0.72002,345,5.484933,78.618447,0.473755,1.524296,21,0,0.961385
178,6,0,34.666667,303.666667,0.729037,344,5.43225,79.215936,0.47335,1.532166,29,0,0.962192
179,6,0,34.761905,303.666667,0.730698,345,5.393591,80.376667,0.470779,1.537817,21,0,0.961842
180,2,0,35.047619,303.666667,0.733538,339,5.496008,79.450543,0.465639,1.554796,6,0,0.962442
181,5,0,35.52381,303.666667,0.735077,337,5.474655,79.575019,0.463474,1.567098,24,0,0.966411
182,7,0,35.809524,304.809524,0.736373,340,5.241224,82.78038,0.467262,1.563973,33,0,0.970598
183,2,0,36.142857,304.142857,0.736392,337,5.319169,82.811114,0.460498,1.587368,12,0,0.970782
184,10,0,36.333333,304.142857,0.732815,345,5.126721,84.576275,0.465774,1.57193,39,0,0.97428
185,8,0,35.857143,304.142857,0.730092,351,4.97695,85.296852,0.471456,1.546419,33,0,0.972482
186,2,0,36.047619,304.142857,0.733041,349,4.996497,85.461744,0.46415,1.568967,9,0,0.971167
187,7,0,36.619048,306.142857,0.740788,352,4.769991,87.453337,0.469156,1.574134,38,0,0.977286
188,5,0,36.238095,304.857143,0.73758,352,4.874487,85.429086,0.466315,1.565034,17,0,0.973517
189,3,0,36.142857,304.571429,0.734354,349,4.911171,85.543713,0.465368,1.560412,15,0,0.972398
190,8,0,36.333333,305.380952,0.739468,353,4.793925,86.747465,0.472132,1.547537,36,0,0.976281
191,1,0,36.142857,305.380952,0.73875,354,4.788037,86.523546,0.473214,1.544739,2,0,0.975251
192,6,0,36.238095,306.428571,0.740842,356,4.63771,89.011616,0.479167,1.54032,29,0,0.977832
193,6,0,36.047619,306.428571,0.735275,361,4.531401,90.071178,0.489177,1.513169,37,0,0.979605
194,7,0,35.761905,306.904762,0.734613,365,4.485372,89.333136,0.4954,1.499766,33,0,0.979633
195,8,0,36.904762,306.904762,0.733429,364,4.267453,93.285579,0.499594,1.512565,45,0,0.986408
196,5,0,36.714286,308.190476,0.736764,363,4.217346,94.863709,0.501353,1.503591,26,0,0.98593
197,2,0,37.0,312.095238,0.755518,362,4.167974,95.813107,0.501623,1.518245,14,0,0.987144
198,7,0,36.47619,312.095238,0.761784,362,4.218009,92.641068,0.500406,1.527009,24,0,0.984652
199,4,0,36.428571,312.095238,0.760701,364,4.164379,93.877572,0.50257,1.519693,15,0,0.984883
200,2,0,36.142857,312.095238,0.76136,366,4.066901,94.272657,0.509064,1.503982,16,0,0.984938
201,2,0,36.047619,312.095238,0.759674,365,4.033201,94.718958,0.511499,1.496621,12,0,0.985015
202,5,0,36.047619,312.333333,0.7629,366,4.085879,94.214491,0.507576,1.504962,15,0,0.984161
203,4,0,36.238095,313.095238,0.768833,369,4.032061,95.210505,0.511499,1.497508,21,0,0.985866
204,5,0,36.428571,313.095238,0.766753,370,3.942368,96.500872,0.514475,1.488866,27,0,0.9872
205,6,0,36.142857,313.809524,0.768805,374,3.909436,96.954626,0.518128,1.481855,24,0,0.986735
206,5,0,35.857143,314.142857,0.771865,371,4.124138,94.630412,0.510146,1.497767,15,0,0.983844
207,4,0,36.047619,314.142857,0.772606,372,4.015785,96.876962,0.513934,1.497306,17,0,0.985529
208,4,0,36.047619,318.761905,0.778872,374,4.029167,96.67318,0.515557,1.501365,15,0,0.985874
209,3,0,36.238095,318.761905,0.777826,376,3.973525,97.564422,0.517857,1.498471,10,0,0.987094
210,12,0,36.285714,321.238095,0.783688,383,3.920079,97.57131,0.522592,1.501148,49,0,0.988111
211,6,0,36.47619,321.238095,0.789385,383,3.997266,95.832996,0.517587,1.518826,17,0,0.987969
212,3,0,36.761905,321.238095,0.791599,380,4.166717,94.93969,0.506494,1.548727,9,0,0.987115
213,5,0,37.142857,321.428571,0.790983,384,4.086006,95.620938,0.508658,1.546275,16,0,0.98887
214,1,0,37.0,321.428571,0.79332,378,4.200783,94.523622,0.502029,1.557845,4,0,0.987234
215,1,0,36.809524,321.238095,0.789263,369,4.439996,91.261339,0.490666,1.576906,1,0,0.984148
216,2,0,37.095238,321.238095,0.790978,367,4.514152,90.390256,0.486607,1.590007,14,0,0.984633
217,5,0,36.904762,321.857143,0.788925,363,4.942806,85.808248,0.474161,1.608044,13,0,0.980748
218,4,0,36.904762,321.857143,0.789015,362,4.954881,85.442674,0.472944,1.610201,10,0,0.980412
219,7,0,36.904762,321.857143,0.790712,362,4.941067,85.738016,0.472944,1.611554,37,0,0.980403
220,4,0,37.095238,321.857143,0.78997,364,4.894837,86.480047,0.474567,1.609035,11,0,0.981917
221,6,0,36.904762,324.238095,0.781618,367,4.779766,88.088829,0.482684,1.577485,37,0,0.982899
222,5,0,36.904762,324.238095,0.785306,370,4.722118,89.144227,0.48796,1.566017,17,0,0.984133
223,3,0,36.952381,320.52381,0.778126,362,4.892312,87.060511,0.478355,1.579374,10,0,0.982118
224,5,0,36.952381,323.571429,0.780126,355,4.905094,86.502665,0.473079,1.599805,20,0,0.980702
225,7,0,36.761905,330.285714,0.781305,358,4.859002,87.885091,0.478761,1.588723,24,0,0.981135
226,10,0,36.571429,330.285714,0.779024,364,4.698789,87.670721,0.484578,1.574736,38,0,0.981526
227,5,0,36.190476,330.285714,0.776155,368,4.562037,87.652479,0.491207,1.553087,18,0,0.981062
228,5,0,36.190476,330.285714,0.77798,368,4.408222,88.516787,0.497565,1.542479,27,0,0.982646
229,4,0,36.285714,333.666667,0.78144,370,4.256885,89.913257,0.505817,1.53023,22,0,0.984979
230,4,0,36.380952,333.285714,0.780964,367,4.259524,91.81877,0.506358,1.531116,23,0,0.985528
231,2,0,36.619048,333.285714,0.780231,364,4.278811,92.703514,0.50487,1.535585,9,0,0.986264
232,3,0,36.761905,333.285714,0.777531,361,4.343533,92.657337,0.498782,1.554531,11,0,0.985664
233,6,0,36.761905,332.809524,0.782302,362,4.406086,90.639916,0.497294,1.559015,27,0,0.985379
234,2,0,36.571429,332.904762,0.781314,362,4.434005,90.175903,0.498377,1.553567,8,0,0.984754
235,1,0,36.571429,332.904762,0.782485,359,4.43276,89.403443,0.495671,1.559728,3,0,0.984141
236,1,0,36.761905,334.619048,0.79092,355,4.496457,88.467159,0.492154,1.575189,7,0,0.984289
237,5,0,36.571429,336.809524,0.789698,354,4.421443,89.97247,0.496212,1.561934,24,0,0.98426
238,3,0,36.952381,337.142857,0.789987,351,4.411167,90.922005,0.494048,1.574786,18,0,0.985545
239,3,0,37.238095,337.142857,0.791691,350,4.325037,92.049756,0.495806,1.572426,16,0,0.98706
240,4,0,37.428571,337.142857,0.791503,353,4.294695,92.390395,0.496889,1.569677,11,0,0.987977
241,6,0,37.428571,337.142857,0.791816,356,4.237084,92.819878,0.498782,1.567207,24,0,0.988283
242,8,0,37.809524,337.142857,0.795393,358,4.071182,96.543196,0.500135,1.5702,41,0,0.989731
243,4,0,38.095238,337.142857,0.794024,358,4.087614,96.249092,0.497835,1.581262,16,0,0.990282
244,8,0,37.428571,337.142857,0.786913,360,4.081616,96.449524,0.500812,1.564892,42,0,0.988568
245,3,0,37.52381,337.142857,0.787259,356,4.224448,94.334893,0.492154,1.595108,8,0,0.98746
246,6,0,37.428571,337.285714,0.785708,356,4.183818,93.247316,0.494995,1.589799,25,0,0.987595
247,10,0,36.904762,337.285714,0.780757,366,4.041113,94.046782,0.507711,1.549934,33,0,0.987838
248,7,0,36.809524,337.571429,0.781086,371,3.998769,95.43331,0.511499,1.534519,18,0,0.988134
249,7,0,36.904762,337.714286,0.778065,374,3.916142,96.462489,0.512311,1.530536,27,0,0.988582
250,6,0,36.904762,337.714286,0.777941,376,3.912184,98.471353,0.511769,1.533259,16,0,0.98849
251,5,0,37.666667,341.380952,0.777234,376,3.699738,100.719174,0.517045,1.525555,24,0,0.991521
252,5,0,38.142857,341.380952,0.78096,375,3.751451,102.152774,0.510958,1.542323,20,0,0.992012
253,4,0,38.380952,341.380952,0.779321,374,3.649333,102.505404,0.514069,1.534378,18,0,0.992888
254,3,0,38.238095,341.380952,0.77856,375,3.585543,102.724502,0.518804,1.51569,13,0,0.993051
255,7,0,38.190476,341.380952,0.780524,381,3.492584,103.478794,0.528139,1.495039,32,0,0.993833
256,6,0,37.809524,341.380952,0.777035,377,3.684966,99.541462,0.517451,1.511584,22,0,0.991932
257,3,0,38.285714,341.380952,0.777652,375,3.61955,101.541069,0.516098,1.520092,18,0,0.992883
258,3,0,38.0,341.380952,0.771718,374,3.694301,101.186674,0.514475,1.519495,13,0,0.992056
259,2,0,37.904762,341.380952,0.770076,373,3.692897,101.465139,0.515422,1.512966,6,0,0.991931
260,3,0,37.714286,341.380952,0.7723,371,3.798058,101.001464,0.510281,1.526193,6,0,0.990803
261,7,0,37.619048,341.380952,0.771493,373,3.790896,102.239337,0.512311,1.521649,28,0,0.990804
262,3,0,37.52381,341.380952,0.765548,373,3.839297,101.314475,0.508117,1.524699,10,0,0.989945
263,8,0,37.904762,343.714286,0.762203,376,3.663267,102.938196,0.517451,1.503829,41,0,0.992161
264,3,0,37.904762,343.904762,0.760873,379,3.622804,103.134196,0.520427,1.496915,14,0,0.992486
265,2,0,38.095238,346.238095,0.760564,375,3.670272,102.699484,0.516098,1.512785,15,0,0.992463
266,5,0,38.52381,346.238095,0.773876,375,3.511791,105.862534,0.525433,1.497771,31,0,0.994216
267,5,0,38.47619,346.238095,0.783197,376,3.467519,106.300463,0.527597,1.502791,18,0,0.994306
268,7,0,39.047619,346.238095,0.785983,376,3.382149,108.418121,0.532197,1.500073,27,0,0.995531
