113,466,10.163177038260159,15,183
132,492,10.740214056388169,10,257
143,515,11.319086158421982,18,297
154,519,10.11186010873952,27,458
165,549,0,-1,0
168,555,0,-1,0
169,556,0,-1,0
171,550,0,-1,0
173,553,0,-1,0
174,555,0,-1,0
175,561,0,-1,0
176,558,0,-1,0
178,565,10.482280026430388,21,515
184,564,0,-1,0
185,572,0,-1,0
186,576,0,-1,0
187,583,0,-1,0
188,586,0,-1,0
189,583,10.469761612448707,4,446
195,584,0,-1,0
197,586,0,-1,0
199,581,0,-1,0
202,583,0,-1,0
203,579,0,-1,0
204,586,10.27731338756523,4,576
209,582,0,-1,0
210,589,0,-1,0
213,596,0,-1,0
215,595,0,-1,0
216,593,0,-1,0
221,596,10.633323958179844,8,489
233,582,0,-1,0
235,579,0,-1,0
236,579,10.774316050132683,26,449
245,575,0,-1,0
246,581,0,-1,0
247,580,0,-1,0
248,587,0,-1,0
249,585,0,-1,0
252,579,0,-1,0
253,580,0,-1,0
254,578,10.018189565532893,28,475
259,581,0,-1,0
260,586,0,-1,0
261,581,0,-1,0
265,575,0,-1,0
266,576,10.146362142995827,17,548
278,612,0,-1,0
279,605,0,-1,0
280,606,0,-1,0
281,608,0,-1,0
282,611,0,-1,0
283,612,0,-1,0
284,609,0,-1,0
285,610,0,-1,0
287,619,0,-1,0
288,617,10.04900266828517,21,466
294,630,0,-1,0
295,626,0,-1,0
296,634,0,-1,0
299,622,0,-1,0
300,620,10.032269703794839,11,564
309,617,0,-1,0
310,619,0,-1,0
314,606,10.719141230769225,6,494
326,624,0,-1,0
329,621,10.159109960060889,7,554
337,616,0,-1,0
338,613,0,-1,0
340,600,10.146173810337956,9,517
343,602,0,-1,0
345,602,0,-1,0
350,612,0,-1,0
353,604,0,-1,0
356,611,0,-1,0
359,598,0,-1,0
362,605,10.300583823952948,25,538
369,607,0,-1,0
372,600,10.038330859856316,25,467
383,603,10.053179788760758,15,581
395,601,0,-1,0
396,596,0,-1,0
397,603,0,-1,0
403,591,0,-1,0
404,588,11.13771603943178,15,583
425,563,10.001420637163662,23,292
434,591,0,-1,0
436,601,10.576237321091057,18,454
446,586,10.05912669490391,23,533
461,582,0,-1,0
462,575,11.280187800977814,29,456
472,616,0,-1,0
476,628,0,-1,0
477,624,0,-1,0
478,633,0,-1,0
480,638,0,-1,0
481,642,0,-1,0
482,633,0,-1,0
483,632,0,-1,0
484,637,0,-1,0
487,637,0,-1,0
488,639,0,-1,0
489,643,0,-1,0
490,645,0,-1,0
491,640,0,-1,0
493,638,11.897528119972009,23,616
500,643,0,-1,0
501,645,0,-1,0
502,634,0,-1,0
503,638,0,-1,0
504,636,0,-1,0
506,637,0,-1,0
507,633,0,-1,0
508,635,0,-1,0
509,637,0,-1,0
511,619,10.212795580377758,19,486
520,627,10.126044473028557,26,572
526,627,0,-1,0
527,633,0,-1,0
528,621,10.066596615501808,22,539
535,637,0,-1,0
536,635,0,-1,0
538,624,0,-1,0
539,632,0,-1,0
540,630,0,-1,0
541,628,0,-1,0
542,628,0,-1,0
543,631,0,-1,0
544,632,0,-1,0
545,635,0,-1,0
546,636,0,-1,0
547,628,0,-1,0
548,632,0,-1,0
549,628,0,-1,0
550,620,0,-1,0
551,620,0,-1,0
552,614,0,-1,0
553,612,10.669026664968229,6,493
558,609,0,-1,0
560,609,0,-1,0
562,621,0,-1,0
563,624,0,-1,0
565,609,0,-1,0
566,621,0,-1,0
568,623,0,-1,0
569,618,0,-1,0
570,618,0,-1,0
571,613,0,-1,0
572,614,10.126131076115954,10,504
575,629,0,-1,0
578,623,0,-1,0
580,623,0,-1,0
581,622,0,-1,0
585,624,0,-1,0
588,622,0,-1,0
591,620,10.138641813830446,2,614
606,624,10.198899718013038,23,423
611,621,0,-1,0
612,624,0,-1,0
614,625,0,-1,0
615,630,0,-1,0
617,619,10.017074542540456,24,504
631,640,10.248601245997406,28,435
638,635,0,-1,0
639,631,0,-1,0
645,615,10.243130449980129,12,504
652,619,0,-1,0
655,622,0,-1,0
657,619,0,-1,0
658,627,0,-1,0
659,626,0,-1,0
661,634,0,-1,0
663,642,0,-1,0
664,643,10.241089495060848,10,627
674,634,0,-1,0
682,624,10.695071913760202,26,466
686,635,0,-1,0
688,641,0,-1,0
692,636,10.4914932203328,10,550
708,622,10.283482662297672,29,515
715,622,0,-1,0
717,635,0,-1,0
718,628,0,-1,0
719,628,0,-1,0
720,623,0,-1,0
723,613,10.763374934481973,21,447
728,616,0,-1,0
731,619,0,-1,0
732,616,0,-1,0
733,613,0,-1,0
739,618,0,-1,0
741,614,0,-1,0
744,606,10.025170910465675,5,528
750,607,0,-1,0
754,612,0,-1,0
755,611,0,-1,0
756,613,0,-1,0
757,613,0,-1,0
759,603,10.3489349065416,14,446
764,610,0,-1,0
766,602,0,-1,0
768,605,11.201413407266926,2,592
776,614,0,-1,0
778,623,0,-1,0
781,624,0,-1,0
783,627,0,-1,0
784,618,0,-1,0
785,623,11.599011840876457,12,604
793,617,0,-1,0
795,616,0,-1,0
796,615,0,-1,0
798,618,0,-1,0
800,614,0,-1,0
803,621,0,-1,0
804,616,0,-1,0
806,615,10.011008579881647,27,353
807,619,0,-1,0
814,621,0,-1,0
815,620,0,-1,0
817,618,10.037174515405539,20,470
821,622,0,-1,0
822,627,0,-1,0
823,626,0,-1,0
825,626,0,-1,0
827,623,0,-1,0
829,620,0,-1,0
830,616,0,-1,0
831,610,0,-1,0
832,613,0,-1,0
833,616,0,-1,0
834,615,0,-1,0
836,622,10.140008419571487,16,591
842,627,0,-1,0
843,628,0,-1,0
844,628,0,-1,0
846,629,0,-1,0
848,617,0,-1,0
859,621,10.838331456044543,16,456
873,637,10.46273416321317,7,575
882,643,0,-1,0
883,640,0,-1,0
884,635,0,-1,0
885,640,0,-1,0
886,631,0,-1,0
887,632,0,-1,0
888,633,10.34409814675125,3,471
894,639,0,-1,0
895,628,0,-1,0
896,629,10.129232555800144,4,554
905,634,0,-1,0
909,633,0,-1,0
913,639,0,-1,0
916,647,0,-1,0
917,648,0,-1,0
919,641,10.51505214723926,25,558
925,634,0,-1,0
926,640,0,-1,0
928,635,0,-1,0
930,638,0,-1,0
932,643,0,-1,0
934,639,10.294011435701336,2,619
944,634,0,-1,0
946,638,0,-1,0
949,633,10.173679774695316,10,601
956,630,0,-1,0
957,632,0,-1,0
958,637,0,-1,0
959,637,0,-1,0
960,638,0,-1,0
961,633,0,-1,0
962,622,0,-1,0
963,628,0,-1,0
964,622,10.112914783249465,15,523
972,625,0,-1,0
974,622,0,-1,0
975,624,0,-1,0
976,623,0,-1,0
977,625,0,-1,0
978,624,0,-1,0
979,619,0,-1,0
980,615,0,-1,0
981,618,0,-1,0
982,611,10.087813201982996,12,597
987,615,0,-1,0
990,616,0,-1,0
993,611,0,-1,0
994,607,0,-1,0
995,603,0,-1,0
997,612,0,-1,0
998,615,0,-1,0
999,616,10.199163571521552,4,599
