113,466,16.532258721709184,23,154
119,483,15.026361494126832,7,205
125,491,15.921787083216287,15,301
131,492,15.315313104996875,13,338
137,508,17.269076079821303,10,371
145,515,15.841583231055779,18,380
148,520,17.06555468635794,4,441
150,520,0,-1,0
154,520,16.424118208341085,20,416
155,519,0,-1,0
156,527,0,-1,0
159,529,15.829693902909952,22,512
168,550,15.06276065938971,14,523
169,553,0,-1,0
171,547,0,-1,0
173,549,16.313558009551826,15,519
174,551,0,-1,0
175,560,0,-1,0
176,555,0,-1,0
178,562,0,-1,0
179,559,15.772870291607362,21,522
184,556,15.498938990989032,19,510
185,567,0,-1,0
186,571,0,-1,0
188,579,0,-1,0
189,578,15.867943563666955,6,547
195,579,15.720084484095736,25,479
196,580,0,-1,0
197,576,0,-1,0
202,580,15.40847865732566,5,533
203,577,0,-1,0
205,586,0,-1,0
206,583,15.63786142949077,4,481
206,584,0,-1,0
209,580,0,-1,0
211,597,0,-1,0
213,590,15.051546803060901,26,546
215,587,0,-1,0
216,588,0,-1,0
218,591,15.794979597039628,28,546
221,590,0,-1,0
224,580,15.224192310703373,7,550
231,569,17.20747516728882,17,448
231,578,0,-1,0
233,572,0,-1,0
235,569,0,-1,0
236,570,15.920913468562148,15,521
241,574,15.8999981682,24,482
242,574,0,-1,0
245,564,15.010144031244693,1,486
246,572,0,-1,0
247,571,0,-1,0
248,576,0,-1,0
252,572,15.992102941913075,20,494
252,575,0,-1,0
253,575,0,-1,0
256,587,15.086644563526548,4,573
257,586,0,-1,0
259,578,0,-1,0
260,579,0,-1,0
261,577,15.176715920142115,15,556
263,580,0,-1,0
267,580,15.051546803060901,19,558
268,583,0,-1,0
270,590,0,-1,0
274,590,16.19234444696977,20,498
275,596,0,-1,0
277,602,0,-1,0
278,601,0,-1,0
279,596,15.26104518233575,22,549
280,606,0,-1,0
281,603,0,-1,0
282,604,0,-1,0
283,605,15.852441146053337,8,584
284,603,0,-1,0
285,602,0,-1,0
290,615,0,-1,0
292,616,15.78449944280861,4,536
292,619,0,-1,0
294,622,0,-1,0
295,618,0,-1,0
301,615,15.641025999123386,28,390
302,615,16.551725335824713,2,572
304,610,0,-1,0
307,608,16.046968790330908,21,543
310,610,16.016427059396477,6,590
323,613,16.782007222884076,6,429
324,614,0,-1,0
325,616,16.998011014924373,1,605
326,618,0,-1,0
327,606,0,-1,0
330,604,15.112854535850232,7,540
332,606,0,-1,0
334,608,16.919960051387406,10,570
336,608,0,-1,0
337,604,0,-1,0
340,593,16.390043002229618,13,560
341,596,0,-1,0
343,598,0,-1,0
345,594,15.200001169600014,17,533
347,602,0,-1,0
348,600,0,-1,0
351,602,15.125241641978604,5,501
352,603,0,-1,0
353,598,0,-1,0
355,606,15.29773989971288,8,581
355,607,0,-1,0
361,605,16.39839179999514,17,545
362,599,0,-1,0
364,603,0,-1,0
372,591,15.820642270120615,2,267
375,589,15.078632122670527,13,428
380,589,16.745955504204673,23,455
382,587,16.841004080592086,26,541
383,594,0,-1,0
385,583,0,-1,0
387,583,15.100319407811455,26,533
387,586,0,-1,0
388,576,0,-1,0
389,583,0,-1,0
391,587,0,-1,0
395,583,15.721394742011341,0,468
397,588,0,-1,0
399,584,15.32004249825755,25,523
406,574,15.130261134091839,18,477
409,574,0,-1,0
411,575,15.092403864649242,0,507
411,579,0,-1,0
423,566,17.316018170199214,18,258
436,583,15.210086253301299,13,277
439,590,15.23297369509639,29,360
440,597,16.49484842278663,25,555
443,586,0,-1,0
444,585,16.648763856241814,0,542
461,577,16.39484822347066,26,288
463,583,15.48886628856637,20,477
467,596,15.117469059545641,22,553
467,599,0,-1,0
470,606,15.015971134406414,15,585
472,613,0,-1,0
473,616,0,-1,0
475,617,0,-1,0
477,620,15.768056336561841,8,573
478,622,0,-1,0
481,628,0,-1,0
482,628,0,-1,0
483,627,15.999999823589746,6,604
488,638,0,-1,0
489,642,0,-1,0
490,647,0,-1,0
491,639,0,-1,0
492,636,15.249266751231943,17,588
494,637,0,-1,0
496,638,0,-1,0
500,634,16.34615611224106,1,565
500,639,0,-1,0
501,640,0,-1,0
502,630,0,-1,0
503,633,0,-1,0
504,631,0,-1,0
506,625,17.056528445694582,0,580
506,632,0,-1,0
507,628,0,-1,0
508,640,0,-1,0
511,619,16.416512354755,4,528
512,615,0,-1,0
513,622,0,-1,0
514,618,0,-1,0
515,613,16.194331102788098,25,574
516,621,0,-1,0
520,622,15.075376406656389,19,565
522,622,0,-1,0
526,619,15.49037755773638,13,472
528,614,15.109345024090032,4,542
532,622,0,-1,0
534,620,0,-1,0
535,624,15.175879722734265,0,601
536,625,0,-1,0
538,616,0,-1,0
539,619,0,-1,0
540,622,0,-1,0
541,620,15.643566101558662,25,566
542,622,0,-1,0
543,622,0,-1,0
544,627,0,-1,0
545,626,0,-1,0
546,626,0,-1,0
547,621,16.197182946269166,0,602
547,628,0,-1,0
548,626,0,-1,0
549,625,0,-1,0
552,613,16.274307433718604,8,573
553,612,0,-1,0
554,613,0,-1,0
555,610,0,-1,0
556,605,0,-1,0
557,607,15.08264528891469,18,553
558,607,0,-1,0
561,610,0,-1,0
562,615,0,-1,0
563,619,0,-1,0
565,607,15.505395170850946,25,517
566,609,0,-1,0
569,612,15.324164871796853,28,529
570,613,0,-1,0
572,612,16.616616215915613,12,542
573,621,0,-1,0
574,624,0,-1,0
575,617,0,-1,0
576,622,0,-1,0
578,614,15.522388174649137,8,543
580,614,0,-1,0
583,619,15.337422935250345,7,590
588,623,0,-1,0
589,618,15.717095317101553,14,560
592,611,0,-1,0
594,605,15.906884604515113,20,514
603,614,16.85855298636058,28,320
606,623,16.209034692278067,21,440
607,617,0,-1,0
608,622,15.794769564772949,2,572
611,613,15.215216507799099,12,562
611,616,0,-1,0
612,616,0,-1,0
614,619,0,-1,0
615,624,0,-1,0
617,614,16.990289681402558,8,547
619,622,0,-1,0
620,625,0,-1,0
622,626,15.039841170675857,21,573
626,630,0,-1,0
633,631,15.260018028473851,9,445
634,625,15.255904807818993,9,591
639,623,16.435643134398575,20,595
641,615,0,-1,0
646,608,15.531061640716288,7,550
646,613,0,-1,0
647,610,0,-1,0
651,618,0,-1,0
652,609,15.103654193412552,15,535
653,608,0,-1,0
655,611,0,-1,0
657,612,15.06024036567959,3,573
657,613,0,-1,0
659,617,0,-1,0
661,623,0,-1,0
662,625,15.830113971169155,16,563
669,619,15.111113336493787,18,394
670,628,0,-1,0
672,624,15.289648491128759,0,528
673,625,0,-1,0
674,622,0,-1,0
676,618,15.154533556956196,17,550
683,617,15.268614835469876,20,446
685,622,16.048147405204517,3,571
692,630,15.527342310619332,29,504
694,629,0,-1,0
695,627,16.425622349480903,14,584
695,628,0,-1,0
708,611,15.411870300421839,1,371
708,615,15.789475552658715,21,517
710,626,0,-1,0
711,621,0,-1,0
713,615,0,-1,0
714,608,15.740738487844823,27,543
717,621,0,-1,0
719,616,0,-1,0
726,593,15.30342797367507,13,342
728,597,15.522388174649137,1,500
729,607,0,-1,0
731,608,0,-1,0
732,609,15.242016713316431,0,547
733,617,0,-1,0
739,608,16.00387859168869,6,541
741,610,0,-1,0
742,606,15.111564718945516,22,540
743,609,0,-1,0
747,599,16.599188292301136,20,541
748,593,0,-1,0
750,597,0,-1,0
751,591,17.98780451832988,18,544
752,595,0,-1,0
753,606,0,-1,0
755,600,0,-1,0
757,601,15.277776592813012,3,539
761,589,15.237134365495294,8,511
763,606,0,-1,0
766,599,15.074906363271339,22,466
767,599,0,-1,0
770,605,16.885743478260878,10,594
776,604,16.32443773416844,4,564
776,609,0,-1,0
777,618,0,-1,0
778,617,0,-1,0
780,620,0,-1,0
783,619,15.784113549076864,9,604
785,621,0,-1,0
786,628,0,-1,0
787,630,0,-1,0
789,620,16.141354102456717,26,556
790,622,0,-1,0
791,618,0,-1,0
793,608,15.200763344563072,5,510
795,603,0,-1,0
796,608,0,-1,0
797,610,15.254235253561319,1,556
798,609,0,-1,0
